,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Court_Indoor,Court_Outdoor,Surface_Clay,Surface_Grass,Surface_Hard,Round_1st Round,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,player1_round1,player2_round1,player1_round2,player2_round2,player1_round3,player2_round3,player1_round4,player2_round4,player1_round5,player2_round5
18820,3,Evans,Rublev,Evans,28,14,1359,2234,2.62,1.44,False,True,False,False,True,True,False,False,False,False,False,False,False,7,5,3,6,6,2,0,0,0,0
18821,3,Humbert,Dimitrov,Dimitrov,42,19,1111,1850,1.8,1.9,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,4,6,0,0,0,0,0,0
18822,3,Isner,Hurkacz,Isner,21,29,1760,1353,1.61,2.2,False,True,False,False,True,True,False,False,False,False,False,False,False,7,5,6,4,0,0,0,0,0,0
18823,3,Mannarino,Millman,Millman,38,43,1191,1071,2.1,1.66,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,4,6,6,7,0,0,0,0
18824,3,Gasquet,Wolf,Gasquet,50,143,985,383,1.57,2.25,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
18825,3,Korda,Ruusuvuori,Ruusuvuori,225,100,220,584,3.0,1.36,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,4,5,7,0,0,0,0
18826,3,Tsitsipas,Anderson,Tsitsipas,6,124,4745,445,1.22,4.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,1,6,3,0,0,0,0,0,0
18827,3,Coric,Goffin,Goffin,33,10,1320,2555,2.62,1.44,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,4,6,0,0,0,0,0,0
18828,3,Bedene,Fritz,Bedene,61,24,850,1510,3.25,1.33,False,True,False,False,True,False,True,False,False,False,False,False,False,7,6,7,5,0,0,0,0,0,0
18829,3,Giron,Medvedev,Medvedev,101,5,577,5890,5.5,1.14,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,4,6,0,0,0,0,0,0
18830,3,Raonic,Evans,Raonic,30,28,1350,1359,1.53,2.37,False,True,False,False,True,False,True,False,False,False,False,False,False,6,3,7,5,0,0,0,0,0,0
18831,3,Auger-Aliassime,Sandgren,Sandgren,20,55,1771,923,1.36,3.0,False,True,False,False,True,False,True,False,False,False,False,False,False,7,6,2,6,6,7,0,0,0,0
18832,3,Khachanov,Carreno,Khachanov,16,25,2120,1500,1.61,2.2,False,True,False,False,True,False,True,False,False,False,False,False,False,7,6,6,1,0,0,0,0,0,0
18833,3,Millman,Isner,Isner,43,21,1071,1760,2.62,1.44,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,7,6,7,0,0,0,0
18834,3,Opelka,Schwartzman,Opelka,39,13,1177,2265,1.95,1.8,False,True,False,False,True,False,True,False,False,False,False,False,False,6,3,7,6,0,0,0,0,0,0
18835,3,Shapovalov,Struff,Struff,17,34,2075,1315,1.53,2.37,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,6,3,4,6,0,0,0,0
18836,3,Bautista,Gasquet,Bautista,12,50,2360,985,1.5,2.5,False,True,False,False,True,False,True,False,False,False,False,False,False,7,5,6,1,0,0,0,0,0,0
18837,3,Zverev,Murray,Murray,7,134,3630,412,1.44,2.62,False,True,False,False,True,False,True,False,False,False,False,False,False,3,6,6,3,5,7,0,0,0,0
18838,3,Berrettini,Ruusuvuori,Berrettini,8,100,2860,584,1.25,3.75,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,7,7,5,0,0,0,0
18839,3,Dimitrov,Fucsovics,Fucsovics,19,84,1850,692,1.95,1.8,False,True,False,False,True,False,True,False,False,False,False,False,False,5,7,6,4,2,6,0,0,0,0
18840,3,Krajinovic,Thiem,Krajinovic,32,3,1343,7045,5.0,1.16,False,True,False,False,True,False,True,False,False,False,False,False,False,6,2,6,1,0,0,0,0,0,0
18841,3,Berankis,Djokovic,Djokovic,72,1,739,10220,9.0,1.07,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,4,6,0,0,0,0,0,0
18842,3,Medvedev,Bedene,Medvedev,5,61,5890,850,1.2,4.33,False,True,False,False,True,False,False,True,False,False,False,False,False,6,3,6,3,0,0,0,0,0,0
18843,3,Goffin,Struff,Struff,10,34,2555,1315,1.61,2.2,False,True,False,False,True,False,False,True,False,False,False,False,False,4,6,6,3,4,6,0,0,0,0
18844,3,Bautista,Khachanov,Bautista,12,16,2360,2120,1.57,2.25,False,True,False,False,True,False,False,True,False,False,False,False,False,4,6,6,3,6,2,0,0,0,0
18845,3,Sandgren,Djokovic,Djokovic,55,1,923,10220,5.0,1.16,False,True,False,False,True,False,False,True,False,False,False,False,False,2,6,4,6,0,0,0,0,0,0
18846,3,Opelka,Berrettini,Opelka,39,8,1177,2860,2.37,1.53,False,True,False,False,True,False,False,True,False,False,False,False,False,6,3,7,6,0,0,0,0,0,0
18847,3,Murray,Raonic,Raonic,134,30,412,1350,2.37,1.53,False,True,False,False,True,False,False,True,False,False,False,False,False,2,6,2,6,0,0,0,0,0,0
18848,3,Tsitsipas,Isner,Tsitsipas,6,21,4745,1760,1.28,3.5,False,True,False,False,True,False,False,True,False,False,False,False,False,7,6,7,6,0,0,0,0,0,0
18849,3,Fucsovics,Krajinovic,Krajinovic,84,32,692,1343,2.5,1.53,False,True,False,False,True,False,False,True,False,False,False,False,False,2,6,1,6,0,0,0,0,0,0
18850,3,Bautista,Medvedev,Bautista,12,5,2360,5890,3.0,1.4,False,True,False,False,True,False,False,False,False,True,False,False,False,1,6,6,4,6,3,0,0,0,0
18851,3,Struff,Djokovic,Djokovic,34,1,1315,10220,5.5,1.14,False,True,False,False,True,False,False,False,False,True,False,False,False,3,6,1,6,0,0,0,0,0,0
18852,3,Tsitsipas,Opelka,Tsitsipas,6,39,4745,1177,1.4,3.0,False,True,False,False,True,False,False,False,False,True,False,False,False,5,6,0,0,0,0,0,0,0,0
18853,3,Krajinovic,Raonic,Raonic,32,30,1343,1350,2.75,1.44,False,True,False,False,True,False,False,False,False,True,False,False,False,6,4,6,7,5,7,0,0,0,0
18854,3,Raonic,Tsitsipas,Raonic,30,6,1350,4745,2.37,1.57,False,True,False,False,True,False,False,False,False,False,False,True,False,7,6,6,3,0,0,0,0,0,0
18855,3,Bautista,Djokovic,Djokovic,12,1,2360,10220,4.5,1.2,False,True,False,False,True,False,False,False,False,False,False,True,False,6,4,4,6,6,7,0,0,0,0
18856,3,Djokovic,Raonic,Djokovic,1,30,10220,1350,1.36,3.2,False,True,False,False,True,False,False,False,False,False,False,False,True,1,6,6,3,6,4,0,0,0,0
18857,3,Sousa,Hurkacz,Hurkacz,68,33,776,1353,2.37,1.53,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,5,7,0,0,0,0,0,0
18858,3,Ofner,Albot,Ofner,159,70,341,772,1.5,2.5,False,True,True,False,False,True,False,False,False,False,False,False,False,6,7,6,4,7,6,0,0,0,0
18859,3,Nishikori,Kecmanovic,Kecmanovic,34,47,1345,1028,1.75,2.0,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,4,6,2,6,0,0,0,0
18860,3,Pella,Nishioka,Pella,36,49,1310,1007,1.53,2.37,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,6,0,0,0,0,0,0,0
18861,3,Bublik,Hanfmann,Hanfmann,54,118,965,486,3.25,1.33,False,True,True,False,False,True,False,False,False,False,False,False,False,5,7,2,6,0,0,0,0,0,0
18862,3,Huesler,Ruusuvuori,Huesler,303,92,139,648,2.37,1.53,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,6,4,7,6,0,0,0,0
18863,3,Kohlschreiber,Sinner,Sinner,75,74,729,733,1.9,1.9,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,2,6,0,0,0,0,0,0
18864,3,Delbonis,Londero,Delbonis,79,62,711,832,2.25,1.57,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,0,0,0,0,0,0,0
18865,3,Millman,Thompson,Thompson,43,63,1096,829,1.36,3.0,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,6,4,6,7,0,0,0,0
18866,3,Marterer,Novak,Marterer,337,85,118,695,1.66,2.1,False,True,True,False,False,True,False,False,False,False,False,False,False,7,6,6,4,0,0,0,0,0,0
18867,3,Ramos-Vinolas,Djere,Djere,41,81,1130,705,2.2,1.61,False,True,True,False,False,True,False,False,False,False,False,False,False,1,6,6,3,6,7,0,0,0,0
18868,3,Lopez,Herbert,Lopez,57,69,908,775,3.25,1.33,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,3,0,0,0,0,0,0
18869,3,Lajovic,Hanfmann,Hanfmann,24,118,1695,486,2.2,1.61,False,True,True,False,False,False,True,False,False,False,False,False,False,6,4,3,6,4,6,0,0,0,0
18870,3,Marterer,Hurkacz,Marterer,337,33,118,1353,2.2,1.61,False,True,True,False,False,False,True,False,False,False,False,False,False,6,1,6,4,0,0,0,0,0,0
18871,3,Basilashvili,Delbonis,Delbonis,30,79,1395,711,3.25,1.33,False,True,True,False,False,False,True,False,False,False,False,False,False,5,7,3,6,0,0,0,0,0,0
18872,3,Djere,Sinner,Djere,81,74,705,733,3.0,1.36,False,True,True,False,False,False,True,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
18873,3,Thompson,Kecmanovic,Kecmanovic,63,47,829,1028,3.4,1.3,False,True,True,False,False,False,True,False,False,False,False,False,False,2,6,2,6,0,0,0,0,0,0
18874,3,Schwartzman,Ofner,Schwartzman,13,159,2265,341,1.14,5.5,False,True,True,False,False,False,True,False,False,False,False,False,False,6,2,2,6,7,5,0,0,0,0
18875,3,Pella,Lopez,Lopez,36,57,1310,908,1.28,3.5,False,True,True,False,False,False,True,False,False,False,False,False,False,5,7,7,6,6,7,0,0,0,0
18876,3,Huesler,Fognini,Huesler,303,12,139,2400,3.0,1.36,False,True,True,False,False,False,True,False,False,False,False,False,False,6,1,6,2,0,0,0,0,0,0
18877,3,Marterer,Hanfmann,Hanfmann,337,118,118,486,2.0,1.75,False,True,True,False,False,False,False,False,False,True,False,False,False,2,6,5,7,0,0,0,0,0,0
18878,3,Djere,Schwartzman,Djere,81,13,705,2265,2.37,1.53,False,True,True,False,False,False,False,False,False,True,False,False,False,7,6,6,3,0,0,0,0,0,0
18879,3,Delbonis,Kecmanovic,Kecmanovic,79,47,711,1028,2.1,1.66,False,True,True,False,False,False,False,False,False,True,False,False,False,4,6,7,6,5,7,0,0,0,0
18880,3,Huesler,Lopez,Huesler,303,57,139,908,2.2,1.61,False,True,True,False,False,False,False,False,False,True,False,False,False,6,4,6,3,0,0,0,0,0,0
18881,3,Djere,Hanfmann,Hanfmann,81,118,705,486,1.75,2.0,False,True,True,False,False,False,False,False,False,False,False,True,False,6,4,3,6,6,7,0,0,0,0
18882,3,Kecmanovic,Huesler,Kecmanovic,47,303,1028,139,1.28,3.5,False,True,True,False,False,False,False,False,False,False,False,True,False,6,2,5,7,6,3,0,0,0,0
18883,3,Hanfmann,Kecmanovic,Kecmanovic,118,47,486,1028,2.0,1.75,False,True,True,False,False,False,False,False,False,False,False,False,True,4,6,4,6,0,0,0,0,0,0
18884,5,Thompson,Travaglia,Thompson,63,87,829,684,1.53,2.5,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,4,4,6,6,2,0,0
18885,5,Andujar,Coric,Coric,56,32,942,1355,6.5,1.11,False,True,False,False,True,True,False,False,False,False,False,False,False,5,7,3,6,1,6,0,0,0,0
18886,5,Davidovich,Novak,Davidovich,99,85,627,695,2.62,1.5,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,6,4,6,3,1,6,6,0
18887,5,Jung,Coria,Coria,122,103,462,569,1.28,3.75,False,True,False,False,True,True,False,False,False,False,False,False,False,6,2,6,4,4,6,1,6,0,2
18888,5,Gerasimov,Lajovic,Gerasimov,72,24,744,1695,2.2,1.66,False,True,False,False,True,True,False,False,False,False,False,False,False,6,1,4,6,6,4,6,4,0,0
18889,5,Donskoy,Londero,Londero,114,62,505,832,2.37,1.57,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,3,6,5,7,0,0,0,0
18890,5,Norrie,Schwartzman,Norrie,76,13,727,2265,3.5,1.3,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,4,6,6,2,6,1,7,5
18891,5,Korda,Shapovalov,Shapovalov,205,17,252,2075,6.5,1.11,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,6,4,3,6,2,6,0,0
18892,5,Mannarino,Sonego,Mannarino,39,46,1191,1030,1.66,2.2,False,True,False,False,True,True,False,False,False,False,False,False,False,6,1,6,4,2,6,6,3,0,0
18893,5,Anderson,Zverev,Zverev,117,7,490,3630,3.4,1.33,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,7,5,3,6,5,7,0,0
18894,5,Carreno,Uchiyama,Carreno,27,86,1500,685,1.16,5.0,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,6,3,1,6,6,3,6,3
18895,5,Cuevas,Sock,Sock,61,389,857,95,2.37,1.57,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,4,6,2,6,6,4,6,7
18896,5,Hurkacz,Gojowczyk,Hurkacz,33,127,1353,444,1.22,4.33,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,4,6,4,0,0,0,0
18897,5,Safwat,Simon,Simon,135,52,407,970,4.5,1.2,False,True,False,False,True,True,False,False,False,False,False,False,False,1,6,4,6,4,6,0,0,0,0
18898,5,Krueger,Sousa,Krueger,198,110,264,522,1.16,5.0,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,6,2,7,5,6,3,0,0
18899,5,Lorenzi,Nakashima,Nakashima,125,223,447,229,4.5,1.2,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,2,6,6,7,0,0,0,0
18900,5,Tsitsipas,Ramos-Vinolas,Tsitsipas,6,41,5095,1130,1.02,19.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,2,6,1,6,1,0,0,0,0
18901,5,Kovalik,Cressy,Cressy,123,168,452,320,2.37,1.57,False,True,False,False,True,True,False,False,False,False,False,False,False,1,6,6,2,4,6,4,6,0,0
18902,5,Fritz,Koepfer,Fritz,25,91,1545,652,1.2,4.5,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,3,6,2,6,4,0,0
18903,5,Polmans,Giron,Giron,121,96,462,639,3.75,1.28,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,7,6,6,3,4,6,2,6
18904,5,Kukushkin,Balazs,Kukushkin,90,78,661,715,1.4,3.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,7,5,6,4,0,0,0,0
18905,5,Kwiatkowski,Kwon,Kwon,187,73,281,742,3.2,1.36,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,7,1,6,2,6,0,0
18906,5,Berankis,Gaio,Berankis,65,132,809,423,1.2,4.5,False,True,False,False,True,True,False,False,False,False,False,False,False,7,6,4,6,6,4,6,4,0,0
18907,5,Bublik,Edmund,Edmund,54,44,965,1050,3.5,1.3,False,True,False,False,True,True,False,False,False,False,False,False,False,6,2,5,7,5,7,0,6,0,0
18908,5,Johnson,Isner,Johnson,64,22,825,1805,3.4,1.33,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,3,6,7,6,3,7,6
18909,5,Opelka,Goffin,Goffin,35,10,1312,2555,2.37,1.57,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,3,1,6,4,6,0,0
18910,5,Krajinovic,Ymer,Krajinovic,26,71,1503,759,1.12,6.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,2,7,6,6,3,0,0,0,0
18911,5,Cecchinato,Harris,Harris,108,95,526,641,4.5,1.2,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,5,7,2,6,0,0,0,0
18912,5,Djokovic,Dzumhur,Djokovic,1,109,10860,524,1.01,26.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,1,6,4,6,1,0,0,0,0
18913,5,Martinez,Struff,Struff,106,29,546,1405,6.0,1.12,False,True,False,False,True,True,False,False,False,False,False,False,False,0,6,5,7,4,6,0,0,0,0
18914,5,Garin,Blanch,Garin,19,244,1900,207,1.36,3.2,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,5,7,6,4,6,4,6,2
18915,5,Sousa,Mmoh,Mmoh,68,186,776,281,2.1,1.72,False,True,False,False,True,True,False,False,False,False,False,False,False,2,6,5,7,6,2,1,6,0,0
18916,5,Kuznetsov,Querrey,Kuznetsov,34,45,1527,1045,6.0,1.12,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,7,6,6,2,0,0,0,0
18917,5,Nishioka,Murray,Murray,49,115,1007,502,3.0,1.4,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,6,4,6,7,6,7,4,6
18918,5,Ruud,Mcdonald,Ruud,37,243,1279,207,1.57,2.37,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,4,6,6,4,6,3,6,2
18919,5,Klahn,Nagal,Nagal,129,124,436,448,1.5,2.62,False,True,False,False,True,True,False,False,False,False,False,False,False,1,6,3,6,6,3,1,6,0,0
18920,5,Ruusuvuori,Bedene,Ruusuvuori,92,53,648,965,2.0,1.8,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,3,6,6,1,4,6,6,1
18921,5,Sinner,Khachanov,Khachanov,74,16,733,2120,2.37,1.57,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,7,6,2,6,0,6,6,7
18922,5,Thiem,Munar,Thiem,3,105,7135,548,1.05,11.0,False,True,False,False,True,True,False,False,False,False,False,False,False,7,6,6,3,0,0,0,0,0,0
18923,5,Monteiro,Auger-Aliassime,Auger-Aliassime,83,21,700,1806,8.0,1.08,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,7,6,6,7,6,7,0,0
18924,5,Cilic,Kudla,Cilic,38,111,1225,521,1.3,3.5,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,3,6,7,5,7,5,6,3
18925,5,Chardy,Rublev,Rublev,60,14,860,2234,6.0,1.12,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,4,6,3,6,0,0,0,0
18926,5,Barrere,Daniel,Barrere,93,112,647,511,1.44,2.75,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,4,3,6,6,1,0,0
18927,5,Albot,Gombos,Gombos,70,104,772,550,3.0,1.4,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,1,6,4,6,0,0,0,0
18928,5,Evans,Seyboth,Evans,31,113,1384,507,1.12,6.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,2,6,1,7,6,0,0,0,0
18929,5,Kohlschreiber,Pospisil,Pospisil,75,94,729,642,2.3,1.61,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,5,7,6,7,0,0,0,0
18930,5,Wolf,Pella,Wolf,138,36,402,1310,1.57,2.37,False,True,False,False,True,True,False,False,False,False,False,False,False,6,2,0,6,6,3,6,3,0,0
18931,5,Lopez,Carballes,Carballes,57,101,908,614,1.44,2.75,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,7,4,6,3,6,0,0
18932,5,Bautista,Sandgren,Bautista,11,48,2540,1013,1.16,5.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,6,4,7,6,0,0,0,0
18933,5,Mager,Kecmanovic,Kecmanovic,80,47,711,1028,5.0,1.16,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,4,6,7,6,6,3,2,6
18934,5,Raonic,Mayer,Raonic,18,120,1950,464,1.05,11.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,2,6,3,0,0,0,0
18935,5,Vesely,Moutet,Moutet,67,77,785,722,2.1,1.72,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,4,6,5,7,0,0,0,0
18936,5,Dimitrov,Paul,Dimitrov,20,58,1885,894,1.53,2.5,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,6,3,6,1,0,0,0,0
18937,5,Djere,O,O,81,116,705,498,2.37,1.57,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,4,6,6,7,4,6,0,0
18938,5,Fucsovics,Dellien,Fucsovics,66,97,787,638,1.05,11.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,3,6,1,0,0,0,0
18939,5,Majchrzak,Escobedo,Escobedo,107,185,532,284,1.44,2.75,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,2,6,3,6,0,0,0,0
18940,5,Gasquet,Karlovic,Gasquet,51,126,985,444,1.12,6.0,False,True,False,False,True,True,False,False,False,False,False,False,False,7,6,7,6,6,1,0,0,0,0
18941,5,Seppi,Tiafoe,Tiafoe,89,82,671,700,2.37,1.57,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,3,6,4,6,5,7,0,0
18942,5,De,Martin,De,28,98,1485,638,1.06,10.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,6,3,7,5,0,0,0,0
18943,5,Soeda,Berrettini,Berrettini,119,8,480,2940,15.0,1.03,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,1,6,4,6,0,0,0,0
18944,5,Caruso,Duckworth,Caruso,100,84,623,697,1.5,2.62,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,7,5,7,5,6,2,0,0
18945,5,Basilashvili,Millman,Millman,30,43,1395,1096,3.5,1.3,False,True,False,False,True,True,False,False,False,False,False,False,False,1,6,4,6,4,6,0,0,0,0
18946,5,Humbert,Sugita,Humbert,42,88,1111,682,1.25,4.0,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,4,6,3,0,0,0,0
18947,5,Delbonis,Medvedev,Medvedev,79,5,711,5890,17.0,1.02,False,True,False,False,True,True,False,False,False,False,False,False,False,1,6,2,6,4,6,0,0,0,0
18948,5,Krajinovic,Giron,Krajinovic,26,96,1503,639,1.1,7.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,1,6,3,0,0,0,0
18949,5,Garin,Kukushkin,Kukushkin,19,90,1900,661,1.8,2.0,False,True,False,False,True,False,True,False,False,False,False,False,False,2,6,1,6,6,3,6,4,5,7
18950,5,Zverev,Nakashima,Zverev,7,223,3630,229,1.2,4.5,False,True,False,False,True,False,True,False,False,False,False,False,False,7,5,6,7,6,3,6,1,0,0
18951,5,Gerasimov,Thompson,Thompson,72,63,744,829,2.1,1.72,False,True,False,False,True,False,True,False,False,False,False,False,False,1,6,4,6,6,3,3,6,0,0
18952,5,Goffin,Harris,Goffin,10,95,2555,641,1.16,5.0,False,True,False,False,True,False,True,False,False,False,False,False,False,7,6,4,6,6,1,6,4,0,0
18953,5,Mmoh,Struff,Struff,186,29,281,1405,5.0,1.16,False,True,False,False,True,False,True,False,False,False,False,False,False,2,6,2,6,5,7,0,0,0,0
18954,5,Djokovic,Edmund,Djokovic,1,44,10860,1050,1.03,15.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,6,3,6,4,6,2,0,0
18955,5,Sock,Mannarino,Mannarino,389,39,95,1191,2.75,1.44,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,5,7,2,6,0,0,0,0
18956,5,Davidovich,Hurkacz,Davidovich,99,33,627,1353,5.0,1.16,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,1,6,6,2,6,2,0,0
18957,5,Coria,Norrie,Norrie,103,76,569,727,11.0,1.05,False,True,False,False,True,False,True,False,False,False,False,False,False,3,6,4,6,4,6,0,0,0,0
18958,5,Carreno,Krueger,Carreno,27,198,1500,264,1.12,6.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,1,6,2,6,2,0,0,0,0
18959,5,Simon,Fritz,Fritz,52,25,970,1545,2.62,1.5,False,True,False,False,True,False,True,False,False,False,False,False,False,5,7,3,6,2,6,0,0,0,0
18960,5,Coric,Londero,Coric,32,62,1355,832,1.22,4.33,False,True,False,False,True,False,True,False,False,False,False,False,False,7,5,4,6,6,7,6,2,6,3
18961,5,Johnson,Berankis,Berankis,64,65,825,809,1.72,2.1,False,True,False,False,True,False,True,False,False,False,False,False,False,5,7,2,6,6,1,6,7,0,0
18962,5,Shapovalov,Kwon,Shapovalov,17,73,2075,742,1.22,4.33,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,6,4,6,4,6,2,0,0
18963,5,Cressy,Tsitsipas,Tsitsipas,168,6,320,5095,23.0,1.01,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,3,6,4,6,0,0,0,0
18964,5,Bautista,Kecmanovic,Bautista,11,47,2540,1028,1.12,6.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,3,3,6,6,3,6,4,0,0
18965,5,Gasquet,De,De,51,28,985,1485,3.5,1.3,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,3,6,7,6,5,7,0,0
18966,5,Khachanov,Kuznetsov,Khachanov,16,34,2120,1527,1.25,4.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,3,6,4,6,1,0,0,0,0
18967,5,Gombos,Cilic,Cilic,104,38,550,1225,3.5,1.3,False,True,False,False,True,False,True,False,False,False,False,False,False,3,6,6,1,6,7,5,7,0,0
18968,5,Rublev,Barrere,Rublev,14,93,2234,647,1.1,7.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,2,6,4,7,6,0,0,0,0
18969,5,Escobedo,Caruso,Caruso,185,100,284,623,1.9,1.9,False,True,False,False,True,False,True,False,False,False,False,False,False,6,3,4,6,3,6,4,6,0,0
18970,5,Ruud,Ruusuvuori,Ruud,37,92,1279,648,2.5,1.53,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,3,3,2,0,0,0,0
18971,5,Raonic,Pospisil,Pospisil,18,94,1950,642,1.14,5.5,False,True,False,False,True,False,True,False,False,False,False,False,False,7,6,3,6,6,7,3,6,0,0
18972,5,Thiem,Nagal,Thiem,3,124,7135,448,1.04,13.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,3,6,3,6,2,0,0,0,0
18973,5,Carballes,Wolf,Wolf,101,138,614,402,3.75,1.28,False,True,False,False,True,False,True,False,False,False,False,False,False,2,6,4,6,3,6,0,0,0,0
18974,5,Fucsovics,Dimitrov,Fucsovics,66,20,787,1885,2.37,1.57,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,7,6,3,6,6,4,6,1
18975,5,Millman,Tiafoe,Tiafoe,43,82,1096,700,1.53,2.5,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,6,3,6,1,3,6,3,6
18976,5,Berrettini,Humbert,Berrettini,8,42,2940,1111,1.4,3.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,4,7,6,0,0,0,0
18977,5,O,Medvedev,Medvedev,116,5,498,5890,23.0,1.01,False,True,False,False,True,False,True,False,False,False,False,False,False,3,6,2,6,4,6,0,0,0,0
18978,5,Auger-Aliassime,Murray,Auger-Aliassime,21,115,1806,502,1.53,2.5,False,True,False,False,True,False,True,False,False,False,False,False,False,6,2,6,3,6,4,0,0,0,0
18979,5,Evans,Moutet,Moutet,31,77,1384,722,1.5,2.62,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,3,6,6,7,6,7,0,0
18980,5,Davidovich,Norrie,Davidovich,99,76,627,727,2.75,1.44,False,True,False,False,True,False,False,True,False,False,False,False,False,7,6,4,6,6,2,6,1,0,0
18981,5,Krajinovic,Goffin,Goffin,26,10,1503,2555,1.53,2.5,False,True,False,False,True,False,False,True,False,False,False,False,False,1,6,6,7,4,6,0,0,0,0
